04-26 13:04:42.433  9219  9236 I RLT     : +2048ms [STATE] S26 attachSurface: 960x540 attach=59 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.463  9186  9186 I RLT     : +2421ms [LIFECYCLE] S26 surfaceChanged: 1024x768 format=1 | thread=main
04-26 13:04:42.466  9219  9273 I RLT     : +2081ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=59 fd_count=116 | thread=binder:9219_5
04-26 13:04:42.467  9219  9273 I RLT     : +2082ms [STATE] S26 attachSurface: 1024x768 attach=60 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:42.497  9186  9186 I RLT     : +2455ms [LIFECYCLE] S26 surfaceChanged: 1280x720 format=1 | thread=main
04-26 13:04:42.501  9219  9236 I RLT     : +2116ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=60 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.502  9219  9236 I RLT     : +2117ms [STATE] S26 attachSurface: 1280x720 attach=61 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.530  9186  9186 I RLT     : +2488ms [LIFECYCLE] S26 surfaceChanged: 720x1280 format=1 | thread=main
04-26 13:04:42.533  9219  9273 I RLT     : +2148ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=61 fd_count=116 | thread=binder:9219_5
04-26 13:04:42.534  9219  9273 I RLT     : +2149ms [STATE] S26 attachSurface: 720x1280 attach=62 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:42.555  9186  9186 I RLT     : +2513ms [LIFECYCLE] S26 surfaceChanged: 1366x768 format=1 | thread=main
04-26 13:04:42.557  9219  9267 I RLT     : +2172ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=62 fd_count=116 | thread=binder:9219_4
04-26 13:04:42.558  9219  9267 I RLT     : +2173ms [STATE] S26 attachSurface: 1366x768 attach=63 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:42.589  9186  9186 I RLT     : +2547ms [LIFECYCLE] S26 surfaceChanged: 1600x900 format=1 | thread=main
04-26 13:04:42.594  9219  9236 I RLT     : +2208ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=63 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.595  9219  9236 I RLT     : +2209ms [STATE] S26 attachSurface: 1600x900 attach=64 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.621  9186  9186 I RLT     : +2579ms [LIFECYCLE] S26 surfaceChanged: 640x480 format=1 | thread=main
04-26 13:04:42.624  9219  9267 I RLT     : +2239ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=64 fd_count=116 | thread=binder:9219_4
04-26 13:04:42.625  9219  9267 I RLT     : +2240ms [STATE] S26 attachSurface: 640x480 attach=65 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:42.656  9186  9186 I RLT     : +2614ms [LIFECYCLE] S26 surfaceChanged: 800x600 format=1 | thread=main
04-26 13:04:42.661  9219  9236 I RLT     : +2276ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=65 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.662  9219  9236 I RLT     : +2277ms [STATE] S26 attachSurface: 800x600 attach=66 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.689  9186  9186 I RLT     : +2646ms [LIFECYCLE] S26 surfaceChanged: 960x540 format=1 | thread=main
04-26 13:04:42.693  9219  9267 I RLT     : +2308ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=66 fd_count=116 | thread=binder:9219_4
04-26 13:04:42.694  9219  9267 I RLT     : +2309ms [STATE] S26 attachSurface: 960x540 attach=67 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:42.713  9186  9186 I RLT     : +2671ms [LIFECYCLE] S26 surfaceChanged: 1024x768 format=1 | thread=main
04-26 13:04:42.716  9219  9236 I RLT     : +2331ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=67 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.717  9219  9236 I RLT     : +2332ms [STATE] S26 attachSurface: 1024x768 attach=68 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.746  9186  9186 I RLT     : +2704ms [LIFECYCLE] S26 surfaceChanged: 1280x720 format=1 | thread=main
04-26 13:04:42.749  9219  9267 I RLT     : +2364ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=68 fd_count=116 | thread=binder:9219_4
04-26 13:04:42.751  9219  9267 I RLT     : +2366ms [STATE] S26 attachSurface: 1280x720 attach=69 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:42.781  9186  9186 I RLT     : +2738ms [LIFECYCLE] S26 surfaceChanged: 720x1280 format=1 | thread=main
04-26 13:04:42.784  9219  9236 I RLT     : +2399ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=69 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.785  9219  9236 I RLT     : +2400ms [STATE] S26 attachSurface: 720x1280 attach=70 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.813  9186  9186 I RLT     : +2771ms [LIFECYCLE] S26 surfaceChanged: 1366x768 format=1 | thread=main
04-26 13:04:42.816  9219  9267 I RLT     : +2431ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=70 fd_count=116 | thread=binder:9219_4
04-26 13:04:42.817  9219  9267 I RLT     : +2432ms [STATE] S26 attachSurface: 1366x768 attach=71 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:42.838  9186  9186 I RLT     : +2796ms [LIFECYCLE] S26 surfaceChanged: 1600x900 format=1 | thread=main
04-26 13:04:42.841  9219  9236 I RLT     : +2455ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=71 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.841  9219  9236 I RLT     : +2456ms [STATE] S26 attachSurface: 1600x900 attach=72 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.872  9186  9186 I RLT     : +2830ms [LIFECYCLE] S26 surfaceChanged: 640x480 format=1 | thread=main
04-26 13:04:42.874  9219  9267 I RLT     : +2489ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=72 fd_count=116 | thread=binder:9219_4
04-26 13:04:42.875  9219  9267 I RLT     : +2490ms [STATE] S26 attachSurface: 640x480 attach=73 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:42.905  9186  9186 I RLT     : +2863ms [LIFECYCLE] S26 surfaceChanged: 800x600 format=1 | thread=main
04-26 13:04:42.909  9219  9236 I RLT     : +2524ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=73 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.910  9219  9236 I RLT     : +2525ms [STATE] S26 attachSurface: 800x600 attach=74 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.939  9186  9186 I RLT     : +2897ms [LIFECYCLE] S26 surfaceChanged: 960x540 format=1 | thread=main
04-26 13:04:42.943  9219  9273 I RLT     : +2558ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=74 fd_count=116 | thread=binder:9219_5
04-26 13:04:42.944  9219  9273 I RLT     : +2559ms [STATE] S26 attachSurface: 960x540 attach=75 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:42.964  9186  9186 I RLT     : +2921ms [LIFECYCLE] S26 surfaceChanged: 1024x768 format=1 | thread=main
04-26 13:04:42.966  9219  9236 I RLT     : +2581ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=75 fd_count=116 | thread=binder:9219_1
04-26 13:04:42.967  9219  9236 I RLT     : +2582ms [STATE] S26 attachSurface: 1024x768 attach=76 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:42.996  9186  9186 I RLT     : +2954ms [LIFECYCLE] S26 surfaceChanged: 1280x720 format=1 | thread=main
04-26 13:04:43.000  9219  9267 I RLT     : +2614ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=76 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.000  9219  9267 I RLT     : +2615ms [STATE] S26 attachSurface: 1280x720 attach=77 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.030  9186  9186 I RLT     : +2987ms [LIFECYCLE] S26 surfaceChanged: 720x1280 format=1 | thread=main
04-26 13:04:43.032  9219  9267 I RLT     : +2647ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=77 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.033  9219  9267 I RLT     : +2647ms [STATE] S26 attachSurface: 720x1280 attach=78 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.055  9186  9186 I RLT     : +3013ms [LIFECYCLE] S26 surfaceChanged: 1366x768 format=1 | thread=main
04-26 13:04:43.057  9219  9236 I RLT     : +2672ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=78 fd_count=116 | thread=binder:9219_1
04-26 13:04:43.058  9219  9236 I RLT     : +2673ms [STATE] S26 attachSurface: 1366x768 attach=79 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:43.088  9186  9186 I RLT     : +3046ms [LIFECYCLE] S26 surfaceChanged: 1600x900 format=1 | thread=main
04-26 13:04:43.092  9219  9267 I RLT     : +2706ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=79 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.093  9219  9267 I RLT     : +2707ms [STATE] S26 attachSurface: 1600x900 attach=80 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.123  9186  9186 I RLT     : +3081ms [LIFECYCLE] S26 surfaceChanged: 640x480 format=1 | thread=main
04-26 13:04:43.128  9219  9236 I RLT     : +2743ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=80 fd_count=116 | thread=binder:9219_1
04-26 13:04:43.130  9219  9236 I RLT     : +2745ms [STATE] S26 attachSurface: 640x480 attach=81 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:43.155  9186  9186 I RLT     : +3112ms [LIFECYCLE] S26 surfaceChanged: 800x600 format=1 | thread=main
04-26 13:04:43.158  9219  9267 I RLT     : +2773ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=81 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.159  9219  9267 I RLT     : +2774ms [STATE] S26 attachSurface: 800x600 attach=82 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.180  9186  9186 I RLT     : +3138ms [LIFECYCLE] S26 surfaceChanged: 960x540 format=1 | thread=main
04-26 13:04:43.182  9219  9236 I RLT     : +2797ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=82 fd_count=116 | thread=binder:9219_1
04-26 13:04:43.183  9219  9236 I RLT     : +2798ms [STATE] S26 attachSurface: 960x540 attach=83 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:43.215  9186  9186 I RLT     : +3173ms [LIFECYCLE] S26 surfaceChanged: 1024x768 format=1 | thread=main
04-26 13:04:43.219  9219  9267 I RLT     : +2834ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=83 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.221  9219  9267 I RLT     : +2835ms [STATE] S26 attachSurface: 1024x768 attach=84 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.248  9186  9186 I RLT     : +3206ms [LIFECYCLE] S26 surfaceChanged: 1280x720 format=1 | thread=main
04-26 13:04:43.253  9219  9273 I RLT     : +2868ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=84 fd_count=116 | thread=binder:9219_5
04-26 13:04:43.254  9219  9273 I RLT     : +2869ms [STATE] S26 attachSurface: 1280x720 attach=85 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:43.281  9186  9186 I RLT     : +3239ms [LIFECYCLE] S26 surfaceChanged: 720x1280 format=1 | thread=main
04-26 13:04:43.285  9219  9267 I RLT     : +2900ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=85 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.287  9219  9267 I RLT     : +2901ms [STATE] S26 attachSurface: 720x1280 attach=86 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.313  9186  9186 I RLT     : +3271ms [LIFECYCLE] S26 surfaceChanged: 1366x768 format=1 | thread=main
04-26 13:04:43.317  9219  9267 I RLT     : +2932ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=86 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.318  9219  9267 I RLT     : +2933ms [STATE] S26 attachSurface: 1366x768 attach=87 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.348  9186  9186 I RLT     : +3306ms [LIFECYCLE] S26 surfaceChanged: 1600x900 format=1 | thread=main
04-26 13:04:43.352  9219  9267 I RLT     : +2967ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=87 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.353  9219  9267 I RLT     : +2968ms [STATE] S26 attachSurface: 1600x900 attach=88 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.381  9186  9186 I RLT     : +3339ms [LIFECYCLE] S26 surfaceChanged: 640x480 format=1 | thread=main
04-26 13:04:43.384  9219  9273 I RLT     : +2999ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=88 fd_count=116 | thread=binder:9219_5
04-26 13:04:43.385  9219  9273 I RLT     : +3000ms [STATE] S26 attachSurface: 640x480 attach=89 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:43.413  9186  9186 I RLT     : +3371ms [LIFECYCLE] S26 surfaceChanged: 800x600 format=1 | thread=main
04-26 13:04:43.416  9219  9267 I RLT     : +3031ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=89 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.417  9219  9267 I RLT     : +3032ms [STATE] S26 attachSurface: 800x600 attach=90 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.447  9186  9186 I RLT     : +3404ms [LIFECYCLE] S26 surfaceChanged: 960x540 format=1 | thread=main
04-26 13:04:43.449  9219  9273 I RLT     : +3064ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=90 fd_count=116 | thread=binder:9219_5
04-26 13:04:43.450  9219  9273 I RLT     : +3065ms [STATE] S26 attachSurface: 960x540 attach=91 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:43.480  9186  9186 I RLT     : +3438ms [LIFECYCLE] S26 surfaceChanged: 1024x768 format=1 | thread=main
04-26 13:04:43.483  9219  9236 I RLT     : +3098ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=91 fd_count=116 | thread=binder:9219_1
04-26 13:04:43.484  9219  9236 I RLT     : +3099ms [STATE] S26 attachSurface: 1024x768 attach=92 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:43.505  9186  9186 I RLT     : +3463ms [LIFECYCLE] S26 surfaceChanged: 1280x720 format=1 | thread=main
04-26 13:04:43.508  9219  9267 I RLT     : +3123ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=92 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.509  9219  9267 I RLT     : +3124ms [STATE] S26 attachSurface: 1280x720 attach=93 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.538  9186  9186 I RLT     : +3496ms [LIFECYCLE] S26 surfaceChanged: 720x1280 format=1 | thread=main
04-26 13:04:43.541  9219  9273 I RLT     : +3155ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=93 fd_count=116 | thread=binder:9219_5
04-26 13:04:43.541  9219  9273 I RLT     : +3156ms [STATE] S26 attachSurface: 720x1280 attach=94 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:43.572  9186  9186 I RLT     : +3530ms [LIFECYCLE] S26 surfaceChanged: 1366x768 format=1 | thread=main
04-26 13:04:43.575  9219  9267 I RLT     : +3189ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=94 fd_count=116 | thread=binder:9219_4
04-26 13:04:43.576  9219  9267 I RLT     : +3190ms [STATE] S26 attachSurface: 1366x768 attach=95 fd_count=116 remote_pid=9186 | thread=binder:9219_4
04-26 13:04:43.605  9186  9186 I RLT     : +3562ms [LIFECYCLE] S26 surfaceChanged: 1600x900 format=1 | thread=main
04-26 13:04:43.608  9219  9273 I RLT     : +3222ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=95 fd_count=116 | thread=binder:9219_5
04-26 13:04:43.608  9219  9273 I RLT     : +3223ms [STATE] S26 attachSurface: 1600x900 attach=96 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:43.630  9186  9186 I RLT     : +3588ms [LIFECYCLE] S26 surfaceChanged: 640x480 format=1 | thread=main
04-26 13:04:43.634  9219  9236 I RLT     : +3249ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=96 fd_count=116 | thread=binder:9219_1
04-26 13:04:43.635  9219  9236 I RLT     : +3250ms [STATE] S26 attachSurface: 640x480 attach=97 fd_count=116 remote_pid=9186 | thread=binder:9219_1
04-26 13:04:43.664  9186  9186 I RLT     : +3622ms [LIFECYCLE] S26 surfaceChanged: 800x600 format=1 | thread=main
04-26 13:04:43.667  9219  9237 I RLT     : +3282ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=97 fd_count=116 | thread=binder:9219_2
04-26 13:04:43.668  9219  9237 I RLT     : +3283ms [STATE] S26 attachSurface: 800x600 attach=98 fd_count=116 remote_pid=9186 | thread=binder:9219_2
04-26 13:04:43.698  9186  9186 I RLT     : +3656ms [LIFECYCLE] S26 surfaceChanged: 960x540 format=1 | thread=main
04-26 13:04:43.702  9219  9273 I RLT     : +3317ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=98 fd_count=116 | thread=binder:9219_5
04-26 13:04:43.703  9219  9273 I RLT     : +3318ms [STATE] S26 attachSurface: 960x540 attach=99 fd_count=116 remote_pid=9186 | thread=binder:9219_5
04-26 13:04:43.731  9186  9186 I RLT     : +3689ms [LIFECYCLE] S26 surfaceChanged: 1024x768 format=1 | thread=main
04-26 13:04:43.736  9219  9237 I RLT     : +3351ms [STATE] S26 releaseSurfaceLocked[attachSurface(reattach)]: detach=99 fd_count=116 | thread=binder:9219_2
04-26 13:04:43.738  9219  9237 I RLT     : +3353ms [STATE] S26 attachSurface: 1024x768 attach=100 fd_count=116 remote_pid=9186 | thread=binder:9219_2
04-26 13:04:44.008  9186  9186 I RLT     : +3966ms [STATE] S26 SUMMARY: cycles_requested=100 cycle_index=100 fd_at_start=108 fd_at_end=119 fd_delta=11 | thread=main
04-26 13:04:44.455  9186  9186 I RLT     : +4413ms [LIFECYCLE] S26 surfaceDestroyed | thread=main
04-26 13:04:44.462  9219  9237 I RLT     : +4077ms [STATE] S26 releaseSurfaceLocked[detachSurface]: detach=100 fd_count=116 | thread=binder:9219_2
04-26 13:04:44.490  9219  9219 I RLT     : +4105ms [LIFECYCLE] S26 SurfaceRendererService.onDestroy: pid=9219 attach=100 detach=100 render=100 render_fail=0 fd_count=116 | thread=main
